Scope,LegoSet,GizmoType,GizmoName,References,Can Be Instanced?,In Complex Gizmo?
Area,Builder_Fireman,GizObstacle,FIRE_6X6_OB,0,-,FIRE_6X6_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_1X1_FLAME_ANIM,0,-,FIRE_1X1_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_1X1_FLAME_OB,0,-,FIRE_1X1_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_4X4_ANIM,0,-,FIRE_4X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_4X4_OB,0,-,FIRE_4X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_6X6_DIE,0,-,FIRE_6X6_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_1X1_DIE,0,-,FIRE_1X1_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_4X4_DIE,0,-,FIRE_4X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_BARREL_OB,0,-,FIRE_BARREL_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_BARREL_DIE_ANIM,0,-,FIRE_BARREL_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_2X4_FLAME_ANIM,0,-,FIRE_2X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_2X4_FLAME_OB,0,-,FIRE_2X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_2X4_FLAME_DIE,0,-,FIRE_2X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_2X4_SMOKE_OB,0,-,FIRE_2X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_BRAZIER_ANIM,0,-,FIRE_BRAZIER_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_BRAZIER_OB,0,-,FIRE_BRAZIER_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_BRAZIER_DIE,0,-,FIRE_BRAZIER_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_SML_OB,0,-,MEGAFIRE_SML_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_SML_ANIM,0,-,MEGAFIRE_SML_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_SML_DIE,0,-,MEGAFIRE_SML_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_MED_ANIM,0,-,MEGAFIRE_MED_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_MED_OB,0,-,MEGAFIRE_MED_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_MED_DIE,0,-,MEGAFIRE_MED_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_LRG_ANIM,0,-,MEGAFIRE_LRG_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_LRG_OB,0,-,MEGAFIRE_LRG_CMPLX
Area,Builder_Fireman,GizObstacle,MEGAFIRE_LRG_DIE,0,-,MEGAFIRE_LRG_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_1X4_OB,0,-,FIRE_1X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_1X4_ANIM,0,-,FIRE_1X4_CMPLX
Area,Builder_Fireman,GizObstacle,FIRE_1X4_DIE,0,-,FIRE_1X4_CMPLX
Area,Builder_Fireman,GizObstacle,BBQ_Flames_Anim,0,-,BBQ_Fire_CMPLX
Area,Builder_Fireman,GizObstacle,Fire_Start_4x4,0,-,Fire_4x4_Triggered
Area,Builder_Fireman,GizObstacle,Fire_Loop_4x4,0,-,Fire_4x4_Triggered
Area,Builder_Fireman,GizObstacle,Fire_DieDown_4x4,0,-,Fire_4x4_Triggered
Area,Builder_Fireman,GizObstacle,BBQ_Flames_DIE,0,-,BBQ_Fire_CMPLX
Area,Builder_Fireman,GizObstacle,Axe_Cell_Static,0,-,Axe_Cell_Door
Area,Builder_Fireman,GizObstacle,Axe_Cell_Anim,0,-,Axe_Cell_Door
Area,Builder_Fireman,GizObstacle,Axe_Cell_Open,0,-,Axe_Cell_Door
Area,Builder_Fireman,GizObstacle,Axe_Cell_Dyno,0,-,Axe_Cell_Door
Area,Builder_Fireman,Blowup,FIRE_6X6_SMOKE_BL,0,-,FIRE_6X6_CMPLX
Area,Builder_Fireman,Blowup,FIRE_1X1_SMOKE_BL,0,-,FIRE_1X1_CMPLX
Area,Builder_Fireman,Blowup,FIRE_BARREL_SMOKE_BL,0,-,FIRE_BARREL_CMPLX
Area,Builder_Fireman,Blowup,FIRE_2X4_FLAME_BL,0,-,FIRE_2X4_CMPLX
Area,Builder_Fireman,Blowup,FIRE_BRAZIER_BL,0,-,FIRE_BRAZIER_CMPLX
Area,Builder_Fireman,Blowup,MEGAFIRE_SML_BL,0,-,MEGAFIRE_SML_CMPLX
Area,Builder_Fireman,Blowup,MEGAFIRE_MED_BL,0,-,MEGAFIRE_MED_CMPLX
Area,Builder_Fireman,Blowup,MEGAFIRE_LRG_BL,0,-,MEGAFIRE_LRG_CMPLX
Area,Builder_Fireman,Blowup,FIRE_1X4_BL,0,-,FIRE_1X4_CMPLX
Area,Builder_Fireman,Blowup,BBQ_HIT_BL,0,-,BBQ_Fire_CMPLX
Area,Builder_Fireman,Blowup,BBQ_Embers_Flames_1_BL,0,-,BBQ_Fire_CMPLX
Area,Builder_Fireman,Blowup,BBQ_Dying_Flames_BL,0,-,BBQ_Fire_CMPLX
Area,Builder_Fireman,Blowup,BBQ_Smoke_BL,0,-,BBQ_Fire_CMPLX
Area,Builder_Fireman,Blowup,iFIRE_4X4_SMOKE_BL,0,-,Fire_4x4_Triggered
Area,Builder_Fireman,GizSwitch,AXE_DOOR_SWITCH,0,-,AXE_Door_CMPLX
Area,Builder_Fireman,GizSwitch,AXE_WINDOW_SW,0,-,AXE_Window_CMPLX
Area,Builder_Fireman,GizSwitch,Axe_Cell_Switch,0,-,Axe_Cell_Door
SET INSTANCABLE USAGE:,'Builder_Fireman',0/21 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Fireman',0/84 gizmos,(0.0 percent)

Area,Builder_Worker,ComplexGizmo,Drill_Pave_Cover_CMPLX,0,Yes,-
Area,Builder_Worker,ComplexGizmo,FUSE_BOX_CMPLX1,0,Yes,-
Area,Builder_Worker,ComplexGizmo,DRILL_OPEN_CMPLX,0,Yes,-
Area,Builder_Worker,ComplexGizmo,COFFEE_BREW_CMPLX1,0,Yes,-
Area,Builder_Worker,ComplexGizmo,DRILL_WATER_CMPLX,0,Yes,-
Area,Builder_Worker,ComplexGizmo,DRILL_PRIZE_CMPLX,0,Yes,-
Area,Builder_Worker,GizObstacle,FUSE_BOX_FIX_ANIM,0,-,FUSE_BOX_CMPLX1
Area,Builder_Worker,GizObstacle,FUSE_BOX_IDLE_ANIM,0,-,FUSE_BOX_CMPLX1
Area,Builder_Worker,GizObstacle,DRILL_PRIZE_OUTRO_ANIM,0,-,DRILL_PRIZE_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_PRIZE_IDLE_OPTM,0,-,DRILL_PRIZE_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_PRIZE_FINISH_OPTM,0,-,DRILL_PRIZE_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_PRIZE_DYNO,0,-,DRILL_PRIZE_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_WATER_OUTRO_ANIM,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_WATER_IDLE_OPTM,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_WATER_FINISH_OPTM,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_WATER_DYNO,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizObstacle,COFFEE_MUG_OB,0,-,COFFEE_BREW_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_OPEN_DYNO,0,-,DRILL_OPEN_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_OPEN_FINISH_OPTM,0,-,DRILL_OPEN_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_OPEN_OUTRO_ANIM,0,-,DRILL_OPEN_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_OPEN_IDLE_OPTM,0,-,DRILL_OPEN_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_PRIZE_LOOP_ANIM,0,-,DRILL_PRIZE_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_PRIZE_RESET_OB,0,-,-
Area,Builder_Worker,GizObstacle,DRILL_OPEN_COLMESH_OB,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_WATERPUDL_GROW,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_WATERPUDL_LOOP,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizObstacle,DRILL_WATERPUDL_FADEOUT,0,-,-
Area,Builder_Worker,GizObstacle,FUSEBOX_NULL_OB,0,-,FUSE_BOX_CMPLX1
Area,Builder_Worker,GizObstacle,DRILL_WATER_SFX_OB,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizObstacle,Drill_Pave_ANIM,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,GizObstacle,iATM_Sml_Coil,0,-,FUSE_BOX_CMPLX1
Area,Builder_Worker,Blowup,Drill_Pave_22_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_21_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_28_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_20_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_19_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_13_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_18_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_17_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_16_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_15_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_14_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_11_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_12_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_10_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_8_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_9_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_23_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_5_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_2_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_1_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_3_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_4_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_7_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_25_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_6_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_27_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_26_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,Drill_Pave_24_BL,0,-,Drill_Pave_Cover_CMPLX
Area,Builder_Worker,Blowup,blowup,0,-,-
Area,Builder_Worker,Tube,DRILL_WATER_TB,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,Tube,tube,0,-,-
Area,Builder_Worker,Tube,tube1,0,-,-
Area,Builder_Worker,GizSwitch,FUSE_BOX_SW,0,-,FUSE_BOX_CMPLX1
Area,Builder_Worker,GizSwitch,DRILL_PRIZE_SW,0,-,DRILL_PRIZE_CMPLX
Area,Builder_Worker,GizSwitch,DRILL_WATER_SW,0,-,DRILL_WATER_CMPLX
Area,Builder_Worker,GizSwitch,COFFE_SW,0,-,COFFEE_BREW_CMPLX
Area,Builder_Worker,GizSwitch,DRILL_OPEN_SW,0,-,DRILL_OPEN_CMPLX
SET INSTANCABLE USAGE:,'Builder_Worker',0/6 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Worker',0/68 gizmos,(0.0 percent)

Area,Builder_Robber,ComplexGizmo,COLOUR_SWAP_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,ATM_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BnE_SEWERCOVER_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BnE_WIDE_INTDOOR_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BnE_WIDE_STEELDOOR_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,LOCKER_UNLOCKED_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,COLOUR_SWAP_BUILDIT_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,SAFECRACK_LARGE_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BnE_PORTRAIT_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BnE_DEPOSITBOX_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BnE_VENT_WALL_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BnE_VENT_FLOOR_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,LOW_SAFE_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,Break_Entry_Window_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,SAFE_HIGH_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BNE_LOCKER_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BNE_DOOR_02_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BNE_DOOR_01_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BNE_STEELDOOR_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BnE_MANHOLE_CMPLX,0,Yes,-
Area,Builder_Robber,ComplexGizmo,BNE_SKYLIGHT_CMPLX,0,Yes,-
Area,Builder_Robber,GizObstacle,LEGO_Door_Trigger,0,Yes,-
Area,Builder_Robber,GizObstacle,Wide_Steel_Door,0,Yes,-
Area,Builder_Robber,GizObstacle,Wide_Steel_Door_Techno,0,Yes,-
Area,Builder_Robber,GizObstacle,ENERGYSWAP_SWITCHED_OFF_OB,0,Yes,-
Area,Builder_Robber,GizObstacle,Lego_Door_01_Key,0,Yes,-
Area,Builder_Robber,GizObstacle,Manhole_Museum,0,Yes,-
Area,Builder_Robber,GizObstacle,CellDoor03,0,Yes,-
Area,Builder_Robber,GizObstacle,Prison_Door01,0,Yes,-
Area,Builder_Robber,GizObstacle,BNE_DOOR_01_ANIM,0,Yes (via complex-gizmo),BNE_DOOR_01_CMPLX
Area,Builder_Robber,GizObstacle,BnE_MANHOLE_OB,0,Yes (via complex-gizmo),BnE_MANHOLE_CMPLX
Area,Builder_Robber,GizObstacle,BnE_MANHOLE_ANIM,0,Yes (via complex-gizmo),BnE_MANHOLE_CMPLX
Area,Builder_Robber,GIZSIMPLEPROPOBJECT,SimpleProp,0,-,-
Area,Builder_Robber,GizObstacle,BNE_SKYLIGHT_ANIM,0,-,BNE_SKYLIGHT_CMPLX
Area,Builder_Robber,GizObstacle,BnE_MANHOLE_DYNO,0,-,BnE_MANHOLE_CMPLX
Area,Builder_Robber,GizObstacle,BNE_STEELDOOR_ANIM,0,-,BNE_STEELDOOR_CMPLX
Area,Builder_Robber,GizObstacle,BNE_DOOR_02_ANIM,0,-,BNE_DOOR_02_CMPLX
Area,Builder_Robber,GizObstacle,BNE_LOCKER_ANIM,0,-,BNE_LOCKER_CMPLX
Area,Builder_Robber,GizObstacle,SAFE_HIGH_ANIM,0,-,SAFE_HIGH_CMPLX
Area,Builder_Robber,GizObstacle,BNE_WINDOW_ANIM,0,-,Break_Entry_Window_CMPLX
Area,Builder_Robber,GizObstacle,BNE_WINDOW_OPTM,0,-,-
Area,Builder_Robber,GizObstacle,SAFE_LOW_ANIM,0,-,LOW_SAFE_CMPLX
Area,Builder_Robber,GizObstacle,BnE_VENT_FLOOR_ANIM,0,-,BnE_VENT_FLOOR_CMPLX
Area,Builder_Robber,GizObstacle,BnE_VENT_WALL_ANIM,0,-,BnE_VENT_WALL_CMPLX
Area,Builder_Robber,GizObstacle,BnE_DEPOSITBOX_ANIM,0,-,BnE_DEPOSITBOX_CMPLX
Area,Builder_Robber,GizObstacle,BnE_PORTRAIT_ANIM,0,-,BnE_PORTRAIT_CMPLX
Area,Builder_Robber,GizObstacle,SAFECRACK_LARGE_ANIM,0,-,SAFECRACK_LARGE_CMPLX
Area,Builder_Robber,GizObstacle,LOCKER_UNLOCKED_OB,0,-,LOCKER_UNLOCKED_CMPLX
Area,Builder_Robber,GizObstacle,LOCKER_UNLOCKED_ANIM,0,-,LOCKER_UNLOCKED_CMPLX
Area,Builder_Robber,GizObstacle,BnE_WIDE_STEELDOOR_ANIM,0,-,BnE_WIDE_STEELDOOR_CMPLX
Area,Builder_Robber,GizObstacle,BnE_WIDE_INTDOOR_ANIM,0,-,BnE_WIDE_INTDOOR_CMPLX
Area,Builder_Robber,GizObstacle,BnE_SEWERCOVER_ANIM,0,-,BnE_SEWERCOVER_CMPLX
Area,Builder_Robber,GizObstacle,ATM_SMASH_ANIM,0,-,ATM_CMPLX
Area,Builder_Robber,GizObstacle,ATM_DAMAGED_STATIC,0,-,ATM_CMPLX
Area,Builder_Robber,GizObstacle,ATM_LIGHTLOOP_ANIM,0,-,ATM_CMPLX
Area,Builder_Robber,GizObstacle,ATM_REPAIR_ANIM,0,-,ATM_CMPLX
Area,Builder_Robber,GizObstacle,ATM_NULL_OB,0,-,ATM_CMPLX
Area,Builder_Robber,GizObstacle,ENERGYSWAP_GREEN_ON_OB,0,-,COLOUR_SWAP_CMPLX
Area,Builder_Robber,GizObstacle,ENERGYSWAP_RED_ON_OB,0,-,COLOUR_SWAP_CMPLX
Area,Builder_Robber,GizObstacle,ENERGYSWAP_COLOURLOOP_ANIM,0,-,COLOUR_SWAP_CMPLX
Area,Builder_Robber,GizObstacle,ENERGYSWAP_COLOURCHNGE_ANIM,0,-,COLOUR_SWAP_CMPLX
Area,Builder_Robber,GizObstacle,ATM_REPAIR_VORTEX,0,-,ATM_CMPLX
Area,Builder_Robber,GizObstacle,iPrison_Door01,0,-,-
Area,Builder_Robber,GizObstacle,iATM_Lrg_Coil,0,-,ATM_CMPLX
Area,Builder_Robber,Blowup,LOCKER_UNLOCKED_BL,0,-,LOCKER_UNLOCKED_CMPLX
Area,Builder_Robber,Blowup,ATM_USE_BL,0,-,ATM_CMPLX
Area,Builder_Robber,Blowup,ATM_SMASH_BL,0,-,ATM_CMPLX
Area,Builder_Robber,Blowup,ENERGYSWAP_BLD_BL,0,-,COLOUR_SWAP_BUILDIT_CMPLX
Area,Builder_Robber,GizSpellIt,COLOUR_SWAPPER_BUILDIT,0,-,COLOUR_SWAP_BUILDIT_CMPLX
Area,Builder_Robber,GizSwitch,BNE_SKYLIGHT_SW,0,-,BNE_SKYLIGHT_CMPLX
Area,Builder_Robber,GizSwitch,COLOUR_SWAP_BUILDIT_SW,0,-,-
Area,Builder_Robber,GizSwitch,BnE_MANHOLE_SW,0,-,BnE_MANHOLE_CMPLX
Area,Builder_Robber,GizSwitch,BNE_STEELDOOR_SW,0,-,BNE_STEELDOOR_CMPLX
Area,Builder_Robber,GizSwitch,BNE_DOOR_01_SW,0,-,BNE_DOOR_01_CMPLX
Area,Builder_Robber,GizSwitch,BNE_DOOR_02_SW,0,-,BNE_DOOR_02_CMPLX
Area,Builder_Robber,GizSwitch,BNE_LOCKER_SW,0,-,BNE_LOCKER_CMPLX
Area,Builder_Robber,GizSwitch,SAFE_HIGH_SW,0,-,SAFE_HIGH_CMPLX
Area,Builder_Robber,GizSwitch,BNE_WINDOW_SW,0,-,Break_Entry_Window_CMPLX
Area,Builder_Robber,GizSwitch,BnE_VENT_FLOOR_SW,0,-,BnE_VENT_FLOOR_CMPLX
Area,Builder_Robber,GizSwitch,BnE_VENT_WALL_SW,0,-,BnE_VENT_WALL_CMPLX
Area,Builder_Robber,GizSwitch,BnE_DEPOSITBOX_SW,0,-,BnE_DEPOSITBOX_CMPLX
Area,Builder_Robber,GizSwitch,SAFE_LOW_SW,0,-,LOW_SAFE_CMPLX
Area,Builder_Robber,GizSwitch,BnE_PORTRAIT_SW,0,-,BnE_PORTRAIT_CMPLX
Area,Builder_Robber,GizSwitch,SAFECRACK_LARGE_SW,0,-,SAFECRACK_LARGE_CMPLX
Area,Builder_Robber,GizSwitch,COLOUR_SWAP_SW_OLD,0,-,COLOUR_SWAP_CMPLX_OLD
Area,Builder_Robber,GizSwitch,BnE_WIDE_STEELDOOR_SW,0,-,BnE_WIDE_STEELDOOR_CMPLX
Area,Builder_Robber,GizSwitch,BnE_WIDE_INTDOOR_SW,0,-,BnE_WIDE_INTDOOR_CMPLX
Area,Builder_Robber,GizSwitch,BnE_SEWERCOVER_SW,0,-,BnE_SEWERCOVER_CMPLX
Area,Builder_Robber,GizSwitch,ATM_SMASH_SW,0,-,ATM_CMPLX
Area,Builder_Robber,GizSwitch,ATM_USE_SW,0,-,ATM_CMPLX
Area,Builder_Robber,GizSwitch,ATM_WORKER_FIX_SW,0,-,ATM_CMPLX
Area,Builder_Robber,GizSwitch,COLOUR_SWAP_SW,0,-,COLOUR_SWAP_CMPLX
Area,Builder_Robber,Door,door,0,-,-
SET INSTANCABLE USAGE:,'Builder_Robber',0/32 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Robber',0/93 gizmos,(0.0 percent)

Area,Builder_Heavy_Duty_Crate,ComplexGizmo,HD_CRATE_ESWAP_CMPLX,0,Yes,-
Area,Builder_Heavy_Duty_Crate,ComplexGizmo,HD_CRATE_SPRNGBRD_CMPLX,0,Yes,-
Area,Builder_Heavy_Duty_Crate,ComplexGizmo,HD_CRATE_MID_CMPLX,0,Yes,-
Area,Builder_Heavy_Duty_Crate,ComplexGizmo,HD_CRATE_ASTRO_CMPLX,0,Yes,-
Area,Builder_Heavy_Duty_Crate,ComplexGizmo,MINER_CRATE_CMPLX,0,Yes,-
Area,Builder_Heavy_Duty_Crate,ComplexGizmo,HD_CRATE_LRG_CMPLX,0,Yes,-
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_LRG_COMP_OB,0,Yes (via complex-gizmo),HD_CRATE_LRG_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_LRG_BITS_OB,0,-,HD_CRATE_LRG_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_LRG_BASE_OB,0,-,HD_CRATE_LRG_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_LRG_BRICKS_FAKE_OB,0,-,HD_CRATE_LRG_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,MINER_CRATE_COMP_OB,0,-,MINER_CRATE_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,MINER_CRATE_BITS_OB,0,-,MINER_CRATE_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,MINER_CRATE_BASE_OB,0,-,MINER_CRATE_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,MINER_CRATE_DYMANITE_FAKE_OB,0,-,MINER_CRATE_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,MINER_CRATE_DYNAIMTE_DROP_ANIM,0,-,MINER_CRATE_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_MID_COMP_OB,0,-,HD_CRATE_MID_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_MID_BITS_OB,0,-,HD_CRATE_MID_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_MID_BASE_OB,0,-,HD_CRATE_MID_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_MID_BOX_FAKE_OB,0,-,HD_CRATE_MID_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_ASTRO_FAKE_OB,0,-,HD_CRATE_ASTRO_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_ASTRO_BASE_OB,0,-,HD_CRATE_ASTRO_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_ASTRO_COMP_OB,0,-,HD_CRATE_ASTRO_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_ASTRO_BITS_OB,0,-,HD_CRATE_ASTRO_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_SPRNGBRD_FAKE_OB,0,-,HD_CRATE_SPRNGBRD_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_SPRNGBRD_BASE_OB,0,-,HD_CRATE_SPRNGBRD_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_SPRNGBRD_COMP_OB,0,-,HD_CRATE_SPRNGBRD_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_SPRNGBRD_BITS_OB,0,-,HD_CRATE_SPRNGBRD_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_ESWAP_COMP_OB,0,-,HD_CRATE_ESWAP_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_ESWAP_FAKE_OB,0,-,HD_CRATE_ESWAP_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_ESWAP_BASE_OB,0,-,HD_CRATE_ESWAP_CMPLX
Area,Builder_Heavy_Duty_Crate,GizObstacle,HD_CRATE_ESWAP_BITS_OB,0,-,HD_CRATE_ESWAP_CMPLX
Area,Builder_Heavy_Duty_Crate,Blowup,HD_CRATE_LRG_COMP_BL,0,-,HD_CRATE_LRG_CMPLX
Area,Builder_Heavy_Duty_Crate,Blowup,HD_CRATE_LRG_TOP_BL,0,-,HD_CRATE_LRG_CMPLX
Area,Builder_Heavy_Duty_Crate,Blowup,HD_CRATE_LRG_SIDE_BL,0,-,HD_CRATE_LRG_CMPLX
Area,Builder_Heavy_Duty_Crate,Blowup,HD_CRATE_LRG_BASE_BL,0,-,HD_CRATE_LRG_CMPLX
Area,Builder_Heavy_Duty_Crate,Blowup,MINER_CRATE_COMP_BL,0,-,MINER_CRATE_CMPLX
Area,Builder_Heavy_Duty_Crate,Blowup,MINER_CRATE_BIT1_BL,0,-,MINER_CRATE_CMPLX
Area,Builder_Heavy_Duty_Crate,Blowup,MINER_CRATE_BIT2_BL,0,-,MINER_CRATE_CMPLX
Area,Builder_Heavy_Duty_Crate,Blowup,MINER_CRATE_BASE_BL,0,-,MINER_CRATE_CMPLX
